Index Name,Date,Open,High,Low,Close,Data_source,Published_date,Updated_date
NIFTY SME EMERGE,23-Feb-23,NA,NA,NA,6519.77,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,22-Feb-23,NA,NA,NA,6563.26,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,21-Feb-23,NA,NA,NA,6640.61,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,20-Feb-23,NA,NA,NA,6633.17,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,17-Feb-23,NA,NA,NA,6643.81,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,16-Feb-23,NA,NA,NA,6667.79,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,15-Feb-23,NA,NA,NA,6715.89,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,14-Feb-23,NA,NA,NA,6756.55,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,13-Feb-23,NA,NA,NA,6863.37,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,10-Feb-23,NA,NA,NA,6926.9,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,09-Feb-23,NA,NA,NA,6925.13,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,08-Feb-23,NA,NA,NA,6913.43,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,07-Feb-23,NA,NA,NA,6873.36,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,06-Feb-23,NA,NA,NA,6856.37,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,03-Feb-23,NA,NA,NA,6929.83,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,02-Feb-23,NA,NA,NA,6966.01,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,01-Feb-23,NA,NA,NA,6898.87,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,31-Jan-23,NA,NA,NA,6978.61,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,30-Jan-23,NA,NA,NA,6936.4,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,27-Jan-23,NA,NA,NA,6978.49,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,25-Jan-23,NA,NA,NA,7075.57,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,24-Jan-23,NA,NA,NA,7086.26,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,23-Jan-23,NA,NA,NA,7083.2,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,20-Jan-23,NA,NA,NA,7058.81,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,19-Jan-23,NA,NA,NA,7028.98,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,18-Jan-23,NA,NA,NA,7051.14,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,17-Jan-23,NA,NA,NA,7086.67,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,16-Jan-23,NA,NA,NA,7102.17,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,13-Jan-23,NA,NA,NA,7126.38,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,12-Jan-23,NA,NA,NA,6978.71,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,11-Jan-23,NA,NA,NA,6928.38,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,10-Jan-23,NA,NA,NA,6807.28,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,09-Jan-23,NA,NA,NA,6745.75,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,06-Jan-23,NA,NA,NA,6692.85,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,05-Jan-23,NA,NA,NA,6672.52,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,04-Jan-23,NA,NA,NA,6634.48,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,03-Jan-23,NA,NA,NA,6613.49,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,02-Jan-23,NA,NA,NA,6539.11,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,30-Dec-22,NA,NA,NA,6529.07,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,29-Dec-22,NA,NA,NA,6451.69,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,28-Dec-22,NA,NA,NA,6489.97,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,27-Dec-22,NA,NA,NA,6429.5,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,26-Dec-22,NA,NA,NA,6339.48,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,23-Dec-22,NA,NA,NA,6185.54,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,22-Dec-22,NA,NA,NA,6409.15,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,21-Dec-22,NA,NA,NA,6497.52,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,20-Dec-22,NA,NA,NA,6600,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,19-Dec-22,NA,NA,NA,6645.99,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,16-Dec-22,NA,NA,NA,6609.78,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,15-Dec-22,NA,NA,NA,6591.43,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,14-Dec-22,NA,NA,NA,6593.56,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,13-Dec-22,NA,NA,NA,6615.09,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,12-Dec-22,NA,NA,NA,6573.15,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,09-Dec-22,NA,NA,NA,6538.32,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,08-Dec-22,NA,NA,NA,6533.85,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,07-Dec-22,NA,NA,NA,6553.85,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,06-Dec-22,NA,NA,NA,6606.31,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,05-Dec-22,NA,NA,NA,6609.99,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,02-Dec-22,NA,NA,NA,6569.94,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,01-Dec-22,NA,NA,NA,6567.07,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,30-Nov-22,NA,NA,NA,6542.41,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,29-Nov-22,NA,NA,NA,6499.09,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,28-Nov-22,NA,NA,NA,6511.27,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,25-Nov-22,NA,NA,NA,6514.32,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,24-Nov-22,NA,NA,NA,6453.73,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,23-Nov-22,NA,NA,NA,6424.76,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,22-Nov-22,NA,NA,NA,6390.35,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,21-Nov-22,NA,NA,NA,6370.62,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,18-Nov-22,NA,NA,NA,6356.88,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,17-Nov-22,NA,NA,NA,6274.02,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,16-Nov-22,NA,NA,NA,6236.39,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,15-Nov-22,NA,NA,NA,6263.94,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,14-Nov-22,NA,NA,NA,6278.42,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,11-Nov-22,NA,NA,NA,6290.65,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,10-Nov-22,NA,NA,NA,6248.27,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,09-Nov-22,NA,NA,NA,6238.71,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,07-Nov-22,NA,NA,NA,6150.59,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,04-Nov-22,NA,NA,NA,6135.13,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,03-Nov-22,NA,NA,NA,6123.73,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,02-Nov-22,NA,NA,NA,6050.57,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,01-Nov-22,NA,NA,NA,5986.78,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,31-Oct-22,NA,NA,NA,5981.93,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,28-Oct-22,NA,NA,NA,5985,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,27-Oct-22,NA,NA,NA,6004.8,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,25-Oct-22,NA,NA,NA,6051.6,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,24-Oct-22,NA,NA,NA,6056.49,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,21-Oct-22,NA,NA,NA,6007.99,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,20-Oct-22,NA,NA,NA,6019.39,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,19-Oct-22,NA,NA,NA,6026.15,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,18-Oct-22,NA,NA,NA,5978.66,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,17-Oct-22,NA,NA,NA,5973.49,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,14-Oct-22,NA,NA,NA,5916.43,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,13-Oct-22,NA,NA,NA,5846.05,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,12-Oct-22,NA,NA,NA,5816.93,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,11-Oct-22,NA,NA,NA,5803.52,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,10-Oct-22,NA,NA,NA,5766.57,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,07-Oct-22,NA,NA,NA,5703.48,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,06-Oct-22,NA,NA,NA,5617.42,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,04-Oct-22,NA,NA,NA,5586.03,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,03-Oct-22,NA,NA,NA,5571.36,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,30-Sep-22,NA,NA,NA,5593.53,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,29-Sep-22,NA,NA,NA,5548.58,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,28-Sep-22,NA,NA,NA,5522.69,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,27-Sep-22,NA,NA,NA,5515.25,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,26-Sep-22,NA,NA,NA,5509.33,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,23-Sep-22,NA,NA,NA,5626.86,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,22-Sep-22,NA,NA,NA,5663.51,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,21-Sep-22,NA,NA,NA,5634.77,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,20-Sep-22,NA,NA,NA,5700.31,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,19-Sep-22,NA,NA,NA,5630.61,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,16-Sep-22,NA,NA,NA,5610.3,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,15-Sep-22,NA,NA,NA,5648.58,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,14-Sep-22,NA,NA,NA,5629.16,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,13-Sep-22,NA,NA,NA,5591.21,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,12-Sep-22,NA,NA,NA,5590.57,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,09-Sep-22,NA,NA,NA,5575.59,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,08-Sep-22,NA,NA,NA,5563.66,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,07-Sep-22,NA,NA,NA,5511.83,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,06-Sep-22,NA,NA,NA,5503.34,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,05-Sep-22,NA,NA,NA,5475.18,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,02-Sep-22,NA,NA,NA,5531.52,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,01-Sep-22,NA,NA,NA,5496.22,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,30-Aug-22,NA,NA,NA,5401.17,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,29-Aug-22,NA,NA,NA,5303.27,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,26-Aug-22,NA,NA,NA,5204.85,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,25-Aug-22,NA,NA,NA,5142.66,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,24-Aug-22,NA,NA,NA,5147.66,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,23-Aug-22,NA,NA,NA,5044.38,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,22-Aug-22,NA,NA,NA,4966.48,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,19-Aug-22,NA,NA,NA,5026.73,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,18-Aug-22,NA,NA,NA,5000.86,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,17-Aug-22,NA,NA,NA,5030.87,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,16-Aug-22,NA,NA,NA,4971.62,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,12-Aug-22,NA,NA,NA,4953.06,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,11-Aug-22,NA,NA,NA,4946,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,10-Aug-22,NA,NA,NA,4918,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,08-Aug-22,NA,NA,NA,4925.18,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,05-Aug-22,NA,NA,NA,4786.69,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,04-Aug-22,NA,NA,NA,4755.74,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,03-Aug-22,NA,NA,NA,4716.19,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,02-Aug-22,NA,NA,NA,4744.17,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,01-Aug-22,NA,NA,NA,4762.96,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,29-Jul-22,NA,NA,NA,4747.12,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,28-Jul-22,NA,NA,NA,4735.65,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,27-Jul-22,NA,NA,NA,4745.29,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,26-Jul-22,NA,NA,NA,4723.59,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,25-Jul-22,NA,NA,NA,4753.99,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,22-Jul-22,NA,NA,NA,4723.14,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,21-Jul-22,NA,NA,NA,4635.19,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,20-Jul-22,NA,NA,NA,4577.82,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,19-Jul-22,NA,NA,NA,4543.9,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,18-Jul-22,NA,NA,NA,4520.36,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,15-Jul-22,NA,NA,NA,4471.45,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,14-Jul-22,NA,NA,NA,4496.57,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,13-Jul-22,NA,NA,NA,4507.71,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,12-Jul-22,NA,NA,NA,4515.17,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,11-Jul-22,NA,NA,NA,4518.9,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,08-Jul-22,NA,NA,NA,4486.06,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,07-Jul-22,NA,NA,NA,4471.15,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,06-Jul-22,NA,NA,NA,4470.84,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,05-Jul-22,NA,NA,NA,4465.88,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,04-Jul-22,NA,NA,NA,4458.08,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,01-Jul-22,NA,NA,NA,4447.57,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,30-Jun-22,NA,NA,NA,4451.97,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,29-Jun-22,NA,NA,NA,4457.77,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,28-Jun-22,NA,NA,NA,4406.87,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,27-Jun-22,NA,NA,NA,4390.75,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,24-Jun-22,NA,NA,NA,4340.71,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,23-Jun-22,NA,NA,NA,4289.08,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,22-Jun-22,NA,NA,NA,4296.92,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,21-Jun-22,NA,NA,NA,4292.87,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,20-Jun-22,NA,NA,NA,4267.91,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,17-Jun-22,NA,NA,NA,4387.78,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,16-Jun-22,NA,NA,NA,4459.72,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,15-Jun-22,NA,NA,NA,4561.57,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,14-Jun-22,NA,NA,NA,4549.55,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,13-Jun-22,NA,NA,NA,4560.65,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,10-Jun-22,NA,NA,NA,4649.56,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,09-Jun-22,NA,NA,NA,4681.14,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,08-Jun-22,NA,NA,NA,4697.25,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,07-Jun-22,NA,NA,NA,4683.7,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,06-Jun-22,NA,NA,NA,4702.2,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,03-Jun-22,NA,NA,NA,4739.03,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,02-Jun-22,NA,NA,NA,4699.07,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,01-Jun-22,NA,NA,NA,4713.08,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,31-May-22,NA,NA,NA,4727.85,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,30-May-22,NA,NA,NA,4726.82,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,27-May-22,NA,NA,NA,4685.03,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,26-May-22,NA,NA,NA,4644.72,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,25-May-22,NA,NA,NA,4639.09,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,24-May-22,NA,NA,NA,4702.62,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,23-May-22,NA,NA,NA,4781.67,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,20-May-22,NA,NA,NA,4752.1,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,19-May-22,NA,NA,NA,4676.39,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,18-May-22,NA,NA,NA,4747.61,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,17-May-22,NA,NA,NA,4726.32,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,16-May-22,NA,NA,NA,4637.66,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,13-May-22,NA,NA,NA,4595.52,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,12-May-22,NA,NA,NA,4527.71,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,11-May-22,NA,NA,NA,4593.41,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,10-May-22,NA,NA,NA,4662.28,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,09-May-22,NA,NA,NA,4701.73,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,06-May-22,NA,NA,NA,4768.23,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,05-May-22,NA,NA,NA,4825.89,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,04-May-22,NA,NA,NA,4788.28,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,02-May-22,NA,NA,NA,4886.87,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,29-Apr-22,NA,NA,NA,4912.49,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,28-Apr-22,NA,NA,NA,4858.44,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,27-Apr-22,NA,NA,NA,4843.68,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,26-Apr-22,NA,NA,NA,4829.42,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,25-Apr-22,NA,NA,NA,4829.11,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,22-Apr-22,NA,NA,NA,4857.81,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,21-Apr-22,NA,NA,NA,4862.42,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,20-Apr-22,NA,NA,NA,4828.56,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,19-Apr-22,NA,NA,NA,4865.19,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,18-Apr-22,NA,NA,NA,4906.65,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,13-Apr-22,NA,NA,NA,4921.54,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,12-Apr-22,NA,NA,NA,4900.5,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,11-Apr-22,NA,NA,NA,4936.66,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,08-Apr-22,NA,NA,NA,4932.37,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,07-Apr-22,NA,NA,NA,4846.04,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,06-Apr-22,NA,NA,NA,4832.01,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,05-Apr-22,NA,NA,NA,4794.35,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,04-Apr-22,NA,NA,NA,4827.08,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,01-Apr-22,NA,NA,NA,4796.33,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,31-Mar-22,NA,NA,NA,4653.26,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,30-Mar-22,NA,NA,NA,4590.7,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,29-Mar-22,NA,NA,NA,4494.14,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,28-Mar-22,NA,NA,NA,4482.34,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,25-Mar-22,NA,NA,NA,4490.26,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,24-Mar-22,NA,NA,NA,4502.32,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,23-Mar-22,NA,NA,NA,4497.94,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,22-Mar-22,NA,NA,NA,4470.84,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,21-Mar-22,NA,NA,NA,4417.32,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,17-Mar-22,NA,NA,NA,4398.18,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,16-Mar-22,NA,NA,NA,4302.49,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,15-Mar-22,NA,NA,NA,4271.25,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,14-Mar-22,NA,NA,NA,4362.44,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,11-Mar-22,NA,NA,NA,4313.36,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,10-Mar-22,NA,NA,NA,4286.51,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,09-Mar-22,NA,NA,NA,4215,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,08-Mar-22,NA,NA,NA,4180.78,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,07-Mar-22,NA,NA,NA,4163.93,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,04-Mar-22,NA,NA,NA,4218.47,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,03-Mar-22,NA,NA,NA,4254.38,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,02-Mar-22,NA,NA,NA,4231.67,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,28-Feb-22,NA,NA,NA,4259.75,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,25-Feb-22,NA,NA,NA,4260,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,24-Feb-22,NA,NA,NA,4205.46,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,23-Feb-22,NA,NA,NA,4375.55,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,22-Feb-22,NA,NA,NA,4364.19,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,21-Feb-22,NA,NA,NA,4457.42,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,18-Feb-22,NA,NA,NA,4535.97,NSE Indices,2016-2025,19-04-2025
NIFTY SME EMERGE,17-Feb-22,NA,NA,NA,4552.03,NSE Indices,2016-2025,19-04-2025
